xP2O5,yP2O5,xK2O,yK2O,xN,yN
,,31.2114696176526,0.003524343925532,65.5471009434151,0.010020297818626
,,31.3387455756589,0.003589352987419,66.8414743602529,0.010638834721011
,,31.7850640275423,0.003654744056068,67.705945708758,0.011009956862441
,,31.976148484324,0.003719829519307,68.5688613199832,0.011628493764826
,,32.2949863544743,0.003759125281578,69.5759419191416,0.011875908525779
,,32.2949863544743,0.003759125281578,70.7266689271396,0.01224703066721
,,32.4862072270738,0.003798268241145,71.5901031174581,0.012618152808641
,,32.8047722655886,0.003889449010762,72.8842172447494,0.012989274950071
,,33.1872822186965,0.003954763678058,74.7531762969464,0.013298543401263
,,33.3146945925206,0.003993830236272,75.7589604483715,0.013669665542694
,,33.5057108413934,0.004071886951348,77.1959431158625,0.013731519232932
